"Orthogroup","query","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","GOs","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs"
"OG0015602","gene_11629.t1",0,2076,"KOG0694@1|root,KOG0694@2759|Eukaryota,38B5Z@33154|Opisthokonta,3NVXF@4751|Fungi,3QKNV@4890|Ascomycota,20D4V@147545|Eurotiomycetes,3S7DG@5042|Eurotiales","4751|Fungi","T","Protein kinase c","PKC1","GO:0000166,GO:0000278,GO:0000281,GO:0000910,GO:0000935,GO:0001726,GO:0001932,GO:0001933,GO:0001934,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004697,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005826,GO:0005829,GO:0005856,GO:0005886,GO:0005933,GO:0005935,GO:0005938,GO:0005979,GO:0006109,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006886,GO:0006914,GO:0006996,GO:0007010,GO:0007015,GO:0007049,GO:0007105,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0008284,GO:0008286,GO:0008360,GO:0009056,GO:0009272,GO:0009719,GO:0009725,GO:0009888,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009987,GO:0010033,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010562,GO:0010563,GO:0010564,GO:0010565,GO:0010603,GO:0010604,GO:0010605,GO:0010606,GO:0010638,GO:0010675,GO:0010676,GO:0010746,GO:0010748,GO:0010827,GO:0010828,GO:0010906,GO:0010907,GO:0010918,GO:0010941,GO:0010962,GO:0010981,GO:0015031,GO:0015629,GO:0015833,GO:0016020,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018105,GO:0018193,GO:0018209,GO:0019216,GO:0019217,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0022402,GO:0022603,GO:0022604,GO:0023052,GO:0030029,GO:0030036,GO:0030154,GO:0030242,GO:0030334,GO:0030335,GO:0030427,GO:0030428,GO:0030554,GO:0030855,GO:0030863,GO:0030864,GO:0030879,GO:0031106,GO:0031252,GO:0031253,GO:0031256,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031329,GO:0031331,GO:0031334,GO:0031338,GO:0031340,GO:0031399,GO:0031400,GO:0031401,GO:0031974,GO:0031981,GO:0031998,GO:0032000,GO:0032153,GO:0032155,GO:0032156,GO:0032160,GO:0032165,GO:0032185,GO:0032186,GO:0032268,GO:0032269,GO:0032270,GO:0032368,GO:0032369,GO:0032386,GO:0032388,GO:0032501,GO:0032502,GO:0032506,GO:0032553,GO:0032555,GO:0032559,GO:0032587,GO:0032868,GO:0032869,GO:0032870,GO:0032878,GO:0032879,GO:0032880,GO:0032881,GO:0032885,GO:0032890,GO:0032891,GO:0032948,GO:0032949,GO:0032950,GO:0032951,GO:0032952,GO:0032953,GO:0032991,GO:0032995,GO:0033036,GO:0033043,GO:0033157,GO:0034613,GO:0034762,GO:0034763,GO:0034764,GO:0034765,GO:0034766,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0040012,GO:0040017,GO:0042127,GO:0042221,GO:0042325,GO:0042326,GO:0042327,GO:0042391,GO:0042546,GO:0042886,GO:0042981,GO:0042995,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043255,GO:0043269,GO:0043271,GO:0043412,GO:0043434,GO:0043467,GO:0044070,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044463,GO:0044464,GO:0045184,GO:0045444,GO:0045725,GO:0045834,GO:0045838,GO:0045913,GO:0045923,GO:0045936,GO:0045937,GO:0046320,GO:0046321,GO:0046324,GO:0046326,GO:0046907,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0050730,GO:0050732,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0050994,GO:0050996,GO:0051049,GO:0051050,GO:0051051,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051246,GO:0051247,GO:0051248,GO:0051252,GO:0051270,GO:0051272,GO:0051301,GO:0051641,GO:0051649,GO:0051716,GO:0051726,GO:0051881,GO:0055085,GO:0060211,GO:0060237,GO:0060255,GO:0060341,GO:0060429,GO:0060548,GO:0060627,GO:0060644,GO:0061013,GO:0061180,GO:0061640,GO:0061919,GO:0062012,GO:0062013,GO:0065002,GO:0065007,GO:0065008,GO:0070013,GO:0070201,GO:0070727,GO:0070873,GO:0070875,GO:0070887,GO:0070938,GO:0071156,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071554,GO:0071702,GO:0071704,GO:0071705,GO:0071806,GO:0071840,GO:0071852,GO:0071944,GO:0080090,GO:0090087,GO:0090313,GO:0090314,GO:0090316,GO:0090334,GO:0097159,GO:0097367,GO:0097435,GO:0098590,GO:0099568,GO:0120025,GO:0120038,GO:0120105,GO:0140096,GO:1900151,GO:1901265,GO:1901363,GO:1901564,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902115,GO:1902117,GO:1903047,GO:1903311,GO:1903338,GO:1903533,GO:1903792,GO:1903827,GO:1903829,GO:1903959,GO:1903960,GO:1904951,GO:1905475,GO:1905477,GO:1905952,GO:1905953,GO:2000112,GO:2000145,GO:2000147,GO:2000191,GO:2000192,GO:2000769","2.7.11.13","ko:K02677,ko:K18050","ko01521,ko04010,ko04011,ko04012,ko04014,ko04015,ko04020,ko04022,ko04066,ko04070,ko04071,ko04072,ko04139,ko04150,ko04151,ko04261,ko04270,ko04310,ko04360,ko04370,ko04371,ko04510,ko04530,ko04540,ko04650,ko04664,ko04666,ko04670,ko04713,ko04720,ko04723,ko04724,ko04725,ko04726,ko04727,ko04728,ko04730,ko04745,ko04750,ko04911,ko04912,ko04916,ko04918,ko04919,ko04921,ko04925,ko04926,ko04930,ko04931,ko04933,ko04960,ko04961,ko04970,ko04971,ko04972,ko05031,ko05032,ko05110,ko05130,ko05143,ko05146,ko05161,ko05164,ko05200,ko05205,ko05206,ko05214,ko05223,ko05225,ko05231,map01521,map04010,map04011,map04012,map04014,map04015,map04020,map04022,map04066,map04070,map04071,map04072,map04139,map04150,map04151,map04261,map04270,map04310,map04360,map04370,map04371,map04510,map04530,map04540,map04650,map04664,map04666,map04670,map04713,map04720,map04723,map04724,map04725,map04726,map04727,map04728,map04730,map04745,map04750,map04911,map04912,map04916,map04918,map04919,map04921,map04925,map04926,map04930,map04931,map04933,map04960,map04961,map04970,map04971,map04972,map05031,map05032,map05110,map05130,map05143,map05146,map05161,map05164,map05200,map05205,map05206,map05214,map05223,map05225,map05231","-","-","-","ko00000,ko00001,ko01000,ko01001,ko04131","-","-","-","C1_1,C2,HR1,Pkinase,Pkinase_C"
"OG0015602","gene_11629.t1",2.8e-194,540,"COG2120@1|root,KOG3332@2759|Eukaryota,39Z4E@33154|Opisthokonta,3NYFD@4751|Fungi,3QU5J@4890|Ascomycota,20KCT@147545|Eurotiomycetes,3S76Q@5042|Eurotiales","4751|Fungi","M","Glycan biosynthesis protein (PigL)","-","-","3.5.1.89","ko:K03434","ko00563,ko01100,map00563,map01100","M00065","R05917","-","ko00000,ko00001,ko00002,ko01000","-","-","-","PIG-L"
"OG0015602","gene_11629.t1",4.54e-09,58.9,"2EXRQ@1|root,2SZCW@2759|Eukaryota,3A5U1@33154|Opisthokonta,3P5F3@4751|Fungi,3QXXQ@4890|Ascomycota,20ZK3@147548|Leotiomycetes","4751|Fungi","S","zinc finger","-","-","-","-","-","-","-","-","-","-","-","-","DUF4939,Retrotrans_gag,zf-CCHC"
"OG0015610","gene_09133.t1",0,1880,"KOG0318@1|root,KOG3162@1|root,KOG4711@1|root,KOG0318@2759|Eukaryota,KOG3162@2759|Eukaryota,KOG4711@2759|Eukaryota,38HAN@33154|Opisthokonta,3NWXR@4751|Fungi,3QMBH@4890|Ascomycota,20D1Z@147545|Eurotiomycetes,3S55A@5042|Eurotiales","4751|Fungi","J","Fusaric acid resistance protein-like","-","-","-","-","-","-","-","-","-","-","-","-","ArAE_2,FUSC_2"
"OG0015610","gene_09133.t1",1.85e-224,619,"KOG2029@1|root,KOG2029@2759|Eukaryota,3AKVQ@33154|Opisthokonta,3PE9K@4751|Fungi,3R3EQ@4890|Ascomycota","4751|Fungi","S","phosphatidylglycerol acyl-chain remodeling","-","-","-","-","-","-","-","-","-","-","-","-","Abhydrolase_1"
"OG0015610","gene_09133.t1",2.01e-39,131,"2CZVU@1|root,2SBW1@2759|Eukaryota,3ABHB@33154|Opisthokonta,3P8MY@4751|Fungi,3QZ6Y@4890|Ascomycota,20ISV@147545|Eurotiomycetes,3SDPA@5042|Eurotiales","4751|Fungi","S","peptidase inhibitor i9","-","GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0004857,GO:0004866,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005773,GO:0005829,GO:0006996,GO:0007033,GO:0008150,GO:0009892,GO:0009987,GO:0010466,GO:0010605,GO:0010951,GO:0016043,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0042144,GO:0043086,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044092,GO:0044424,GO:0044444,GO:0044464,GO:0045861,GO:0048284,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061024,GO:0061025,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0071840,GO:0080090,GO:0097576,GO:0098772","-","-","-","-","-","-","-","-","-","-","Inhibitor_I9"
"OG0015610","gene_09133.t1",0,1350,"KOG4711@1|root,KOG4711@2759|Eukaryota,39T83@33154|Opisthokonta,3NZGP@4751|Fungi,3QK6I@4890|Ascomycota,20BM2@147545|Eurotiomycetes,3SAB3@5042|Eurotiales","4751|Fungi","S","Putative ER transporter, 6TM, N-terminal","-","-","-","-","-","-","-","-","-","-","-","-","ArAE_2,ArAE_2_N,FUSC_2"
"OG0015610","gene_09133.t1",1.28e-46,153,"29FBT@1|root,2RNHC@2759|Eukaryota,3ASMK@33154|Opisthokonta,3PGU6@4751|Fungi,3R66Z@4890|Ascomycota,20JA8@147545|Eurotiomycetes,3B807@33183|Onygenales,3FZ8X@34384|Arthrodermataceae","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0015618","gene_01411.t1",0,2832,"COG1132@1|root,KOG0054@2759|Eukaryota,39WZM@33154|Opisthokonta,3P0CD@4751|Fungi,3QPIS@4890|Ascomycota,20C9I@147545|Eurotiomycetes,3S7HH@5042|Eurotiales","4751|Fungi","Q","multidrug","-","-","-","-","-","-","-","-","-","-","-","-","ABC_membrane,ABC_tran"
"OG0015618","gene_01411.t1",0,1721,"KOG0283@1|root,KOG0283@2759|Eukaryota,38EG2@33154|Opisthokonta,3NWE2@4751|Fungi,3QJVN@4890|Ascomycota,20DYJ@147545|Eurotiomycetes,3S3TW@5042|Eurotiales","4751|Fungi","S","WD repeat protein","-","GO:0005575,GO:0032991","-","ko:K20241","-","-","-","-","ko00000,ko04131","-","-","-","WD40"
"OG0015618","gene_01411.t1",0,2718,"COG0553@1|root,KOG0384@2759|Eukaryota,3AVUY@33154|Opisthokonta,3NXXN@4751|Fungi,3QR6J@4890|Ascomycota,20DWM@147545|Eurotiomycetes,3S4VG@5042|Eurotiales","4751|Fungi","B","Chromodomain helicase (Chd1)","hrp3","GO:0000123,GO:0000124,GO:0000166,GO:0000182,GO:0000228,GO:0000775,GO:0000779,GO:0000780,GO:0000785,GO:0000790,GO:0000792,GO:0000793,GO:0000794,GO:0001067,GO:0001178,GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003682,GO:0003690,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005730,GO:0005737,GO:0005739,GO:0006139,GO:0006275,GO:0006323,GO:0006325,GO:0006333,GO:0006338,GO:0006342,GO:0006351,GO:0006353,GO:0006354,GO:0006355,GO:0006357,GO:0006360,GO:0006363,GO:0006366,GO:0006368,GO:0006369,GO:0006464,GO:0006725,GO:0006807,GO:0006996,GO:0008026,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0008156,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0010639,GO:0016043,GO:0016070,GO:0016458,GO:0016462,GO:0016567,GO:0016569,GO:0016570,GO:0016574,GO:0016584,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0017116,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0022607,GO:0030466,GO:0030554,GO:0030702,GO:0030874,GO:0031056,GO:0031057,GO:0031248,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031399,GO:0031400,GO:0031490,GO:0031497,GO:0031934,GO:0031974,GO:0031981,GO:0032268,GO:0032269,GO:0032392,GO:0032446,GO:0032508,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0032991,GO:0033043,GO:0033044,GO:0033523,GO:0033676,GO:0034641,GO:0034645,GO:0034654,GO:0034728,GO:0035064,GO:0035065,GO:0035067,GO:0035639,GO:0036094,GO:0036121,GO:0036211,GO:0040029,GO:0042393,GO:0042623,GO:0042766,GO:0043044,GO:0043142,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043412,GO:0043565,GO:0043933,GO:0044085,GO:0044087,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044452,GO:0044454,GO:0044464,GO:0045814,GO:0045815,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0045944,GO:0046483,GO:0046695,GO:0048096,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051052,GO:0051053,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051173,GO:0051246,GO:0051248,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0060255,GO:0060260,GO:0060303,GO:0065007,GO:0065008,GO:0070013,GO:0070035,GO:0070461,GO:0070615,GO:0070647,GO:0071103,GO:0071440,GO:0071441,GO:0071704,GO:0071824,GO:0071840,GO:0071894,GO:0080090,GO:0090304,GO:0090329,GO:0097159,GO:0097367,GO:0097659,GO:0098687,GO:0140030,GO:0140034,GO:0140097,GO:1900049,GO:1900050,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1901983,GO:1901984,GO:1902275,GO:1902493,GO:1902494,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1905268,GO:1905368,GO:1990141,GO:1990234,GO:1990837,GO:2000104,GO:2000112,GO:2000113,GO:2000142,GO:2000615,GO:2000616,GO:2000756,GO:2000757,GO:2001141,GO:2001251","3.6.4.12","ko:K11367","-","-","-","-","ko00000,ko01000,ko03021,ko03036","-","-","-","Chromo,DUF4208,Helicase_C,SNF2_N"
"OG0015618","gene_01411.t1",5.7e-283,775,"KOG2983@1|root,KOG2983@2759|Eukaryota,38FHE@33154|Opisthokonta,3NV5R@4751|Fungi,3QS7F@4890|Ascomycota,20FMF@147545|Eurotiomycetes,3S5EW@5042|Eurotiales","4751|Fungi","K","cell division cycle protein","CDC123","GO:0000166,GO:0000287,GO:0001732,GO:0002181,GO:0002183,GO:0003674,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006413,GO:0006417,GO:0006446,GO:0006518,GO:0006807,GO:0007049,GO:0007050,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0016043,GO:0017076,GO:0019222,GO:0019538,GO:0022402,GO:0022607,GO:0022613,GO:0022618,GO:0030554,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0032553,GO:0032555,GO:0032559,GO:0034248,GO:0034250,GO:0034622,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0043043,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0045727,GO:0045786,GO:0045948,GO:0046872,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051726,GO:0060255,GO:0065003,GO:0065007,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1905143,GO:2000112","-","-","-","-","-","-","-","-","-","-","D123"
"OG0015618","gene_01411.t1",2.07e-132,378,"KOG4727@1|root,KOG4727@2759|Eukaryota,39RK5@33154|Opisthokonta,3NZ4Q@4751|Fungi,3RJTU@4890|Ascomycota,20E83@147545|Eurotiomycetes,3S68I@5042|Eurotiales","4751|Fungi","A","C2H2 finger domain protein","-","-","-","ko:K12848","ko03040,map03040","-","-","-","ko00000,ko00001,ko03041","-","-","-","zf-C2H2_jaz"
"OG0015618","gene_01411.t1",2.14e-05,53.1,"2EIK8@1|root,2RPEZ@2759|Eukaryota,38T5F@33154|Opisthokonta,3PUUZ@4751|Fungi,3RE33@4890|Ascomycota,20QJW@147545|Eurotiomycetes,3SD20@5042|Eurotiales","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0015635","gene_11711.t1",0,1260,"COG0303@1|root,KOG2371@2759|Eukaryota,38FK6@33154|Opisthokonta,3NU35@4751|Fungi,3QK2Z@4890|Ascomycota,20EZJ@147545|Eurotiomycetes,3S6CC@5042|Eurotiales","4751|Fungi","H","Molybdenum cofactor biosynthesis protein Gephyrin","-","-","2.10.1.1,2.7.7.75","ko:K03750,ko:K15376","ko00790,ko01100,ko04727,map00790,map01100,map04727","-","R09726,R09735","RC00002,RC03462","ko00000,ko00001,ko01000","-","-","-","MoCF_biosynth,MoeA_C,MoeA_N"
"OG0015635","gene_11711.t1",0,971,"COG2141@1|root,2QSR6@2759|Eukaryota,38D4H@33154|Opisthokonta,3NWAI@4751|Fungi,3QM3E@4890|Ascomycota,20FY8@147545|Eurotiomycetes,3S3AB@5042|Eurotiales","4751|Fungi","E","Luciferase-like monooxygenase","-","-","1.14.14.5","ko:K04091","ko00920,map00920","-","R07210,R10206","RC01779,RC02556","ko00000,ko00001,ko01000","-","-","-","Bac_luciferase"
"OG0015635","gene_11711.t1",6.79e-135,384,"2E6XH@1|root,2SDJV@2759|Eukaryota,3A4V2@33154|Opisthokonta,3P43H@4751|Fungi,3QW8S@4890|Ascomycota,20H0F@147545|Eurotiomycetes,3S8H8@5042|Eurotiales","4751|Fungi","S","Protein of Unknown function (DUF1690)","-","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006996,GO:0007005,GO:0007006,GO:0007007,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0019866,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031975,GO:0032592,GO:0032991,GO:0042407,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044284,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0061024,GO:0061617,GO:0071840,GO:0098573,GO:0098796,GO:0098798,GO:0098800","-","ko:K17788","-","-","-","-","ko00000,ko03029","-","-","-","DUF1690"
"OG0015635","gene_11711.t1",7.65e-118,346,"KOG0118@1|root,KOG0118@2759|Eukaryota,3A83K@33154|Opisthokonta,3P2RG@4751|Fungi,3QUS8@4890|Ascomycota,20GS0@147545|Eurotiomycetes,3S9I6@5042|Eurotiales","4751|Fungi","A","RNA recognition motif","-","-","-","ko:K14325","ko03013,ko03015,map03013,map03015","M00430","-","-","ko00000,ko00001,ko00002,ko03019","-","-","-","RRM_1"
"OG0015635","gene_11711.t1",5.22e-255,699,"KOG1471@1|root,KOG1471@2759|Eukaryota,3AFXX@33154|Opisthokonta,3PCVK@4751|Fungi,3R20X@4890|Ascomycota,20HM6@147545|Eurotiomycetes,3S331@5042|Eurotiales","4751|Fungi","I","domain protein","-","-","-","-","-","-","-","-","-","-","-","-","CRAL_TRIO"
"OG0015636","gene_11684.t1",2.27e-136,385,"2EKYX@1|root,2SQRM@2759|Eukaryota,3A9R6@33154|Opisthokonta,3P5G4@4751|Fungi,3QX8Y@4890|Ascomycota,20IMC@147545|Eurotiomycetes,3SD0W@5042|Eurotiales","4751|Fungi","S","Acetyltransferase (GNAT) domain","-","-","-","-","-","-","-","-","-","-","-","-","Acetyltransf_1,Acetyltransf_10,Acetyltransf_7"
"OG0015636","gene_11684.t1",3.98e-295,806,"COG0263@1|root,KOG1154@2759|Eukaryota,38EIH@33154|Opisthokonta,3NUC0@4751|Fungi,3QKBP@4890|Ascomycota,20BS8@147545|Eurotiomycetes,3S50N@5042|Eurotiales","4751|Fungi","E","glutamate 5-kinase","PRO1","GO:0003674,GO:0003824,GO:0004349,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006536,GO:0006560,GO:0006561,GO:0006793,GO:0006796,GO:0006807,GO:0006914,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016236,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0018130,GO:0019202,GO:0019752,GO:0034517,GO:0035973,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0061912,GO:0061919,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","2.7.2.11","ko:K00931","ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230","M00015","R00239","RC00002,RC00043","ko00000,ko00001,ko00002,ko01000","-","-","-","AA_kinase,PUA"
"OG0015636","gene_11684.t1",8.1e-289,790,"28IQU@1|root,2QR24@2759|Eukaryota,38J3U@33154|Opisthokonta,3NUVQ@4751|Fungi,3QNH4@4890|Ascomycota,20BAB@147545|Eurotiomycetes,3S6ES@5042|Eurotiales","4751|Fungi","F","IMP-specific 5'-nucleotidase involved in IMP (inositol monophosphate) degradation","ISN1","GO:0003674,GO:0003824,GO:0006139,GO:0006166,GO:0006190,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008252,GO:0008253,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0018130,GO:0019438,GO:0034404,GO:0034641,GO:0034654,GO:0042278,GO:0042451,GO:0042455,GO:0042578,GO:0043094,GO:0043101,GO:0043174,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046102,GO:0046103,GO:0046128,GO:0046129,GO:0046483,GO:0046495,GO:0050483,GO:0055086,GO:0070637,GO:0071589,GO:0071590,GO:0071591,GO:0071592,GO:0071704,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659","3.1.3.99","ko:K18550","ko00230,ko00760,ko01100,map00230,map00760,map01100","-","R01126,R02323,R03346","RC00017","ko00000,ko00001,ko01000","-","-","-","ISN1"
"OG0015636","gene_11684.t1",0,900,"COG0477@1|root,KOG2533@2759|Eukaryota,38HSW@33154|Opisthokonta,3NXBD@4751|Fungi,3QQ2J@4890|Ascomycota,20EB7@147545|Eurotiomycetes,3S685@5042|Eurotiales","4751|Fungi","G","MFS transporter","-","-","-","-","-","-","-","-","-","-","-","-","MFS_1"
"OG0015695","gene_05958.t1",2.94e-196,559,"2EIWI@1|root,2SP7J@2759|Eukaryota,3AFBY@33154|Opisthokonta,3PBQJ@4751|Fungi,3R0Z2@4890|Ascomycota,20MPE@147545|Eurotiomycetes,3SCKQ@5042|Eurotiales","4751|Fungi","K","Transcription factor","-","-","-","-","-","-","-","-","-","-","-","-","Fungal_trans,Zn_clus"
"OG0015695","gene_05958.t1",1.5e-185,520,"2D2V9@1|root,2SP5N@2759|Eukaryota,39YG7@33154|Opisthokonta,3P44J@4751|Fungi,3QU5W@4890|Ascomycota,20RV5@147545|Eurotiomycetes,3SDDP@5042|Eurotiales","4751|Fungi","S","Fungal specific transcription factor domain","-","-","-","-","-","-","-","-","-","-","-","-","Fungal_trans_2,Zn_clus"
"OG0015695","gene_05958.t1",2.99e-98,291,"2ETSS@1|root,2SW29@2759|Eukaryota,3AE2X@33154|Opisthokonta,3PHTB@4751|Fungi,3QZI4@4890|Ascomycota,20JE6@147545|Eurotiomycetes,3S9TD@5042|Eurotiales","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
