Orthogroup,query,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,blast hits,best hit (e-value|query coverage|percent identity),interproscan result,found,fpkm
OG0013453,gene_12839.t1,0,1402,"2CND3@1|root,2QVBS@2759|Eukaryota,39YGW@33154|Opisthokonta,3P1DS@4751|Fungi,3QRJS@4890|Ascomycota,20CD5@147545|Eurotiomycetes",4751|Fungi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Fungal_trans,Zn_clus",,,,,
OG0016350,gene_12868.t1,0,969,"COG2124@1|root,KOG0156@2759|Eukaryota,3AGBZ@33154|Opisthokonta,3PAYC@4751|Fungi,3RKWK@4890|Ascomycota,20U77@147545|Eurotiomycetes,3S3CM@5042|Eurotiales",4751|Fungi,Q,Cytochrome P450,-,-,-,-,-,-,-,-,-,-,-,-,p450,,,,,
OG0012872,gene_12889.t1,0,1029,"28QNI@1|root,2QXBB@2759|Eukaryota,38G4M@33154|Opisthokonta,3NYTR@4751|Fungi,3QR1U@4890|Ascomycota,20JW8@147545|Eurotiomycetes,3SEJQ@5042|Eurotiales",4751|Fungi,S,Protein of unknown function (DUF1593),-,-,-,-,-,-,-,-,-,-,-,-,DUF1593,,,,,
OG0012872,gene_12890.t1,2.32E-292,803,"COG0506@1|root,KOG0186@2759|Eukaryota,38CE6@33154|Opisthokonta,3PBC1@4751|Fungi,3QSWF@4890|Ascomycota,20TGT@147545|Eurotiomycetes,3S3Q4@5042|Eurotiales",4751|Fungi,E,Converts proline to delta-1-pyrroline-5-carboxylate,-,"GO:0000166,GO:0003674,GO:0003824,GO:0004657,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006082,GO:0006520,GO:0006536,GO:0006560,GO:0006562,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0010133,GO:0016054,GO:0016491,GO:0016645,GO:0019752,GO:0031974,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046395,GO:0046483,GO:0046700,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0070013,GO:0071704,GO:0071949,GO:0097159,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606",-,ko:K00318,"ko00330,ko01100,ko01110,ko01130,map00330,map01100,map01110,map01130",-,R10507,RC00083,"ko00000,ko00001,ko01000",-,-,-,Pro_dh,,,,,
OG0012507,gene_12915.t1,2.27E-87,261,"COG0699@1|root,KOG0446@2759|Eukaryota,38GXG@33154|Opisthokonta,3NXGD@4751|Fungi,3QKAI@4890|Ascomycota",4751|Fungi,U,Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family,-,-,-,-,-,-,-,-,-,-,-,-,"Dynamin_M,Dynamin_N,GED",,,,,
OG0016351,gene_12922.t1,0,939,"COG0154@1|root,KOG1211@2759|Eukaryota,38DMP@33154|Opisthokonta,3P00Y@4751|Fungi,3QPZT@4890|Ascomycota,20JKD@147545|Eurotiomycetes,3SC1U@5042|Eurotiales",4751|Fungi,J,Amidase,-,-,3.5.1.4,ko:K01426,"ko00330,ko00360,ko00380,ko00627,ko00643,ko01120,map00330,map00360,map00380,map00627,map00643,map01120",-,"R02540,R03096,R03180,R03909,R05551,R05590","RC00010,RC00100,RC00950,RC01025","ko00000,ko00001,ko01000",-,-,-,Amidase,,,,,
OG0015825,gene_12994.t1,1.82E-293,852,"KOG2842@1|root,KOG2842@2759|Eukaryota,38EW2@33154|Opisthokonta,3NWKJ@4751|Fungi,3QRAP@4890|Ascomycota,20DU0@147545|Eurotiomycetes,3S45U@5042|Eurotiales",4751|Fungi,Z,IFRD domain protein,-,"GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464",-,-,-,-,-,-,-,-,-,-,IFRD,,,,,
OG0016349,gene_13000.t1,6.86E-264,734,"2D2XD@1|root,2SPD2@2759|Eukaryota,38NJU@33154|Opisthokonta,3PQFX@4751|Fungi,3R3RX@4890|Ascomycota,20M2R@147545|Eurotiomycetes,3SCJU@5042|Eurotiales",4751|Fungi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
OG0013548,gene_13026.t1,3.63E-144,430,"2BXMN@1|root,2S0KD@2759|Eukaryota,39W93@33154|Opisthokonta,3P1C3@4751|Fungi,3QQRN@4890|Ascomycota,20D5K@147545|Eurotiomycetes,3S3XK@5042|Eurotiales",4751|Fungi,S,Protein of unknown function (DUF3723),-,-,-,-,-,-,-,-,-,-,-,-,"DUF3723,RNase_H",,,,,
OG0014619,gene_13052.t1,1.59E-138,401,"2EISM@1|root,2SP4N@2759|Eukaryota,3A1VK@33154|Opisthokonta,3Q1T4@4751|Fungi,3R8AS@4890|Ascomycota,21F7A@147550|Sordariomycetes,3TMV0@5125|Hypocreales",4751|Fungi,S,Domain of unknown function (DUF3425),-,-,-,-,-,-,-,-,-,-,-,-,DUF3425,,,,,
OG0013449,gene_13084.t1,0,1071,"2EFTW@1|root,2SKXY@2759|Eukaryota,39RPA@33154|Opisthokonta,3NYQV@4751|Fungi,3QPXW@4890|Ascomycota,20HIV@147545|Eurotiomycetes,3S8A1@5042|Eurotiales",4751|Fungi,K,Transcription factor,-,-,-,-,-,-,-,-,-,-,-,-,"Fungal_trans,Zn_clus",,,,,
OG0012872,gene_13118.t1,9.47E-297,823,"2EP8J@1|root,2SSGU@2759|Eukaryota,3ATX7@33154|Opisthokonta,3PHTA@4751|Fungi,3QWPD@4890|Ascomycota,20IDA@147545|Eurotiomycetes",4751|Fungi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,F-box,,,,,
OG0014620,gene_13126.t1,1.99E-37,138,"COG5594@1|root,KOG1134@2759|Eukaryota,38BVW@33154|Opisthokonta,3Q139@4751|Fungi,3RGQR@4890|Ascomycota,20M1K@147545|Eurotiomycetes,3SB8T@5042|Eurotiales",4751|Fungi,S,"Late exocytosis, associated with Golgi transport",-,-,-,-,-,-,-,-,-,-,-,-,"RSN1_7TM,RSN1_TM",,,,,
OG0012831,gene_13127.t1,2.00E-297,823,"COG5594@1|root,KOG1134@2759|Eukaryota,38BVW@33154|Opisthokonta,3Q139@4751|Fungi,3RGQR@4890|Ascomycota,20M1K@147545|Eurotiomycetes,3SB8T@5042|Eurotiales",4751|Fungi,S,"Late exocytosis, associated with Golgi transport",-,-,-,-,-,-,-,-,-,-,-,-,"RSN1_7TM,RSN1_TM",,,,,
OG0016351,gene_13131.t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
OG0016352,gene_13153.t1,1.49E-119,353,"2EDN4@1|root,2SIXT@2759|Eukaryota,39YW7@33154|Opisthokonta,3NY1V@4751|Fungi,3QMQU@4890|Ascomycota,20FQI@147545|Eurotiomycetes,3S6YV@5042|Eurotiales",4751|Fungi,S,Phosphotransferase enzyme family,-,-,-,-,-,-,-,-,-,-,-,-,"APH,EcKinase",,,,,
OG0012507,gene_13154.t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
OG0011183,gene_13162.t1,3.90E-30,115,"2CZ2E@1|root,2S808@2759|Eukaryota,39YK6@33154|Opisthokonta,3NZSR@4751|Fungi,3QTM4@4890|Ascomycota,20FJQ@147545|Eurotiomycetes,3SA22@5042|Eurotiales",4751|Fungi,S,Encoded by,-,-,-,-,-,-,-,-,-,-,-,-,"DDE_3,HTH_23,HTH_33",,,,,
OG0016347,gene_13189.t1,6.53E-228,645,"2BXMN@1|root,2S0KD@2759|Eukaryota,39W93@33154|Opisthokonta,3P1C3@4751|Fungi,3QQRN@4890|Ascomycota,20D5K@147545|Eurotiomycetes,3S3XK@5042|Eurotiales",4751|Fungi,S,Protein of unknown function (DUF3723),-,-,-,-,-,-,-,-,-,-,-,-,"DUF3723,RNase_H",,,,,
OG0016348,gene_13207.t1,7.72E-103,330,"KOG1075@1|root,KOG1075@2759|Eukaryota,39XVS@33154|Opisthokonta,3P0R9@4751|Fungi,3QK2F@4890|Ascomycota,20MIR@147545|Eurotiomycetes,3SA53@5042|Eurotiales",4751|Fungi,S,Encoded by,-,-,-,-,-,-,-,-,-,-,-,-,"Exo_endo_phos_2,RVT_1,zf-CCHC",,,,,
OG0011987,gene_13222.t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
OG0012507,gene_13225.t1,6.22E-147,448,"KOG1075@1|root,KOG1075@2759|Eukaryota,39XVS@33154|Opisthokonta,3P0R9@4751|Fungi,3QK2F@4890|Ascomycota,20MIR@147545|Eurotiomycetes,3SA53@5042|Eurotiales",4751|Fungi,S,Encoded by,-,-,-,-,-,-,-,-,-,-,-,-,"Exo_endo_phos_2,RVT_1,zf-CCHC",,,,,
OG0016352,gene_13238.t1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
